time,addr,bus,data
785.327159544,547,130,000000000000002d
785.327159544,36,0,02000200420180f3
785.327159544,36,130,02000200420180f3
785.327159544,740,128,bdff7e0025
785.327159544,170,0,2824281828322817
785.327159544,170,130,2824281828322817
785.327159544,321,129,00000046
785.327159544,512,128,0261043b8f64
785.327159544,466,0,e824017e001f8005
785.327159544,466,130,e824017e001f8005
785.327159544,576,1,c844c6870ac4740a
785.327159544,577,1,c811c11e16df3016
785.327159544,580,1,c004100100dd6f0a
785.327159544,581,1,c001100100de5316
785.327159544,584,1,c000010000000000
785.327159544,467,0,00a84181fa000040
785.327159544,467,130,00a84181fa000040
785.327159544,800,0,000000000400002f
785.327159544,800,130,000000000400002f
785.327159544,610,0,0000000b74
785.327159544,610,130,0000000b74
785.327159544,352,129,0000081201319c51
785.327159544,353,129,001e0000008007
785.327159544,880,1,b307ff0000000034
785.327159544,881,1,b307ff0000000035
785.327159544,882,1,b307ff0000000036
785.327159544,883,1,b307ff0000000037
785.327159544,884,1,b3005607bc608e39
785.327159544,885,1,b3009507fe606592
785.327159544,896,1,b30000000000003e
785.327159544,897,1,b30000000000003f
785.327159544,898,1,b37fdd3760493fbb
785.327159544,899,1,b37bd68660c0033b
785.33320043,4097,CarState,2608009a260b0000
785.33320043,4098,CarState,000001900000101e
785.33320043,4099,CarState,002612
785.33320043,4096,CarState,03cb03ce03cb03d2
785.337157252,37,0,0000000030040061
785.337157252,37,130,0000000030040061
785.337157252,464,0,0be7100000340413
785.337157252,464,130,0be7100000340413
785.337157252,36,0,02000200420680f8
785.337157252,36,130,02000200420680f8
785.337157252,740,128,bfff74001d
785.337157252,296,129,f40190830037
785.337157252,835,128,007863c0000000e9
785.337157252,643,128,0000000000008c
785.337157252,740,2,be000000a9
785.337157252,705,0,0004e603ebbf096b
785.337157252,705,130,0004e603ebbf096b
785.337157252,608,0,08ffc50000ff578c
785.337157252,608,130,08ffc50000ff578c
785.337157252,452,0,05fc1c080000cabc
785.337157252,452,130,05fc1c080000cabc
785.337157252,186,0,020000c0
785.337157252,186,130,020000c0
785.337157252,548,0,0000000000010008
785.337157252,548,130,0000000000010008
785.337157252,513,0,01ed03d60e0e
785.337157252,513,130,01ed03d60e0e
785.337157252,528,1,623a26ea50e7413e
785.337157252,529,1,622f741040e781d8
785.337157252,1042,2,28840a00001c3802
785.341906732,4097,CarState,260a009b260b0000
785.341906732,4098,CarState,0000012c0000106e
785.341906732,4099,CarState,002612
785.341906732,4096,CarState,03cb03ce03cb03d2
785.34716444,542,1,62fff80000000081
785.34716444,180,0,00000000f00dbc75
785.34716444,543,1,62fff80000000082
785.34716444,180,130,00000000f00dbc75
785.34716444,37,0,0000000020030050
785.34716444,37,130,0000000020030050
785.34716444,547,0,000000000000002d
785.34716444,547,130,000000000000002d
785.34716444,544,1,62da000000040872
785.34716444,36,0,02000203420080f5
785.34716444,545,1,620200000004089b
785.34716444,36,130,02000203420080f5
785.34716444,546,1,62fe6400000404f8
785.34716444,547,1,62fe000000040899
785.34716444,548,1,6200000000060ca2
785.34716444,549,1,620000000004089d
785.34716444,740,128,c1ff760021
785.34716444,170,0,28262831281f2819
785.34716444,170,130,28262831281f2819
785.34716444,321,129,00000046
785.34716444,512,128,0262043c8044
785.34716444,552,0,01bd00ec
785.34716444,552,130,01bd00ec
785.34716444,426,0,0000000000b1
785.34716444,426,130,0000000000b1
785.34716444,530,1,6211cefea8030107
785.34716444,531,1,6229600de0e7815d
785.34716444,532,1,62047e0660e869b9
785.34716444,533,1,6248c2eea0e77171
785.34716444,534,1,620628f760d57955
785.34716444,535,1,62213c0e60e7a9de
785.34716444,536,1,62139aff400341b4
785.34716444,537,1,6211c6fea002e1dd
785.34716444,538,1,6223baff4003c86d
785.34716444,539,1,622d2e0ce0f26828
785.34716444,540,1,62fff8000000007f
785.34716444,541,1,62fff80000000080
785.34716444,911,0,0100000000000000
785.34716444,911,130,0100000000000000
785.34716444,1553,0,210000200001299f
785.34716444,1553,130,210000200001299f
785.351858346,4097,CarState,260d009d26120000
785.351858346,4098,CarState,000000c80000106e
785.351858346,4099,CarState,002612
785.351858346,4096,CarState,03d203cf03cb03cd
785.357163398,37,0,0000000020030050
785.357163398,37,130,0000000020030050
785.357163398,36,0,02000205420080f7
785.357163398,36,130,02000205420080f7
785.357163398,740,128,c3ff8f003c
785.357163398,550,1,6200000000060ca4
785.357163398,836,128,0000010000000050
785.357163398,551,1,62000000180604b5
785.357163398,552,1,6206648248c6
785.357163398,553,1,62fe64a244db
785.357163398,608,0,08ffd40000ff468a
785.357163398,608,130,08ffd40000ff468a
785.357163398,170,0,2828282f281a281b
785.357163398,554,1,620064c04800
785.357163398,170,130,2828282f281a281b
785.357163398,555,1,620000b2488f
785.357163398,556,1,620000000096
785.357163398,557,1,620000000097
785.357163398,558,1,620000000098
785.357163398,559,1,620000000099
785.357163398,452,0,05fb1c080000cbbc
785.357163398,291,1,0108090d40008a
785.357163398,452,130,05fb1c080000cbbc
785.357163398,560,1,627fff3d6600bc
785.357163398,561,1,62001bf6000003b1
785.357163398,562,1,6200fe00fe00fe98
785.357163398,976,1,b18080808080808c
785.357163398,977,1,b18080808080808d
785.357163398,186,0,020300c3
785.357163398,978,1,b18080808080808e
785.357163398,186,130,020300c3
785.357163398,979,1,b18080808080808f
785.357163398,548,0,0000000000010008
785.357163398,548,130,0000000000010008
785.357163398,513,0,01ed03d50f77
785.357163398,513,130,01ed03d50f77
785.357163398,466,0,e824017e001f8005
785.357163398,466,130,e824017e001f8005
785.357163398,467,0,00a84181fb000041
785.357163398,905,0,0000000000000000
785.357163398,905,130,0000000000000000
785.357163398,1059,0,00
785.357163398,1059,130,00
785.362192877,4097,CarState,260f009e26100000
785.362192877,4098,CarState,000000c80000101e
785.362192877,4099,CarState,002612
785.362192877,4096,CarState,03d103cf03cc03cb
785.367164388,464,0,0bfb100000340427
785.367164388,464,130,0bfb100000340427
785.367164388,740,128,c5ff940043
785.367164388,296,129,f40190830037
785.367164388,835,128,007863c0000000e9
785.367164388,643,128,0000000000008c
785.367164388,740,2,c0000000ab
785.367164388,705,0,0004e803ebbf096d
785.367164388,705,130,0004e803ebbf096d
785.367164388,170,0,282728362829281c
785.367164388,170,130,282728362829281c
785.367164388,321,129,00000046
785.367164388,512,128,0263043d81bc
785.367164388,552,0,01590088
785.367164388,552,130,01590088
785.367164388,467,130,00a84181fb000041
785.367164388,610,0,0000000b74
785.367164388,610,130,0000000b74
785.3725074609999,4097,CarState,261200a3261f0000
785.3725074609999,4098,CarState,000000c80000101e
785.3725074609999,4099,CarState,002612
785.3725074609999,4096,CarState,03d303cf03cc03d0
785.377200482,180,0,00000000f40dbf7c
785.377200482,180,130,00000000f40dbf7c
785.377200482,37,0,0000000020030050
785.377200482,37,130,0000000020030050
785.377200482,547,0,000000000000002d
785.377200482,547,130,000000000000002d
785.377200482,36,0,0200020541f880ee
785.377200482,36,130,0200020541f880ee
785.377200482,740,128,c7ff940045
785.377200482,608,0,08ffd30000ff61a4
785.377200482,608,130,08ffd30000ff61a4
785.377200482,170,0,282d2837282e281e
785.377200482,170,130,282d2837282e281e
785.377200482,849,0,00000000
785.377200482,849,130,00000000
785.377200482,513,0,01ed03d6008b
785.377200482,513,130,01ed03d6008b
785.377200482,576,1,e844c76008c52b08
785.377200482,577,1,e811c12716df3016
785.377200482,580,1,e004100100dd2f08
785.377200482,581,1,e001100100de6d16
785.377200482,584,1,e000010000000000
785.377200482,800,0,0000000005000030
785.377200482,800,130,0000000005000030
785.382452669,4097,CarState,261700aa26290000
785.382452669,4098,CarState,000000c80000106e
785.382452669,4099,CarState,002612
785.382452669,4096,CarState,03d403d103cd03d1
785.38715793,37,0,000000002002004f
785.38715793,37,130,000000002002004f
785.38715793,36,0,020101ff41f680e6
785.38715793,36,130,020101ff41f680e6
785.38715793,740,128,c9ffad0060
785.38715793,740,2,c4000000af
785.38715793,170,0,28402836282e282b
785.38715793,170,130,28402836282e282b
785.38715793,452,0,05fc1c080000cbbd
785.38715793,452,130,05fc1c080000cbbd
785.38715793,186,0,020500c5
785.38715793,186,130,020500c5
785.38715793,548,0,0000000000010008
785.38715793,548,130,0000000000010008
785.38715793,321,129,00000046
785.38715793,512,128,0262043c82fd
785.38715793,552,0,01630092
785.38715793,552,130,01630092
785.38715793,466,0,e824017e001f8005
785.38715793,466,130,e824017e001f8005
785.38715793,426,0,0000000000b1
785.38715793,426,130,0000000000b1
785.38715793,528,1,6339ceea40e751e6
785.38715793,529,1,632f0c1060e78191
785.391984857,4097,CarState,261d00b6263e0000
785.391984857,4098,CarState,000000c80000106e
785.391984857,4099,CarState,002612
785.391984857,4096,CarState,03d303d603d003d1
785.397160846,542,1,63fff80000000082
785.397160846,180,0,00000000f80dcc8d
785.397160846,543,1,63fff80000000083
785.397160846,180,130,00000000f80dcc8d
785.397160846,37,0,000000002002004f
785.397160846,37,130,000000002002004f
785.397160846,547,0,000000000000002d
785.397160846,547,130,000000000000002d
785.397160846,464,0,0c0110000034042e
785.397160846,544,1,63080000000408a1
785.397160846,464,130,0c0110000034042e
785.397160846,36,0,0201020141f480e7
785.397160846,545,1,63fc000000040896
785.397160846,36,130,0201020141f480e7
785.397160846,546,1,63fc6400000404f7
785.397160846,547,1,63fe00000004089a
785.397160846,548,1,63020000000608a1
785.397160846,549,1,630000000004089e
785.397160846,740,128,cbffc6007b
785.397160846,296,129,f40190830037
785.397160846,835,128,007863c0000000e9
785.397160846,643,128,0000000000008c
785.397160846,608,0,08ffd60000ff79bf
785.397160846,608,130,08ffd60000ff79bf
785.397160846,513,0,01ed03d401b7
785.397160846,513,130,01ed03d401b7
785.397160846,467,0,00a84181fc000042
785.397160846,467,130,00a84181fc000042
785.397160846,530,1,6311e0fe6802f1c9
785.397160846,531,1,6329120de0e78110
785.397160846,532,1,634dd8f030e78936
785.397160846,533,1,63486eeec0e7713e
785.397160846,534,1,63fff8000000007a
785.397160846,535,1,6320dc0e60e7a97e
785.397160846,536,1,6313cafea0033134
785.397160846,537,1,6311dafe4002e192
785.397160846,538,1,6323a2ff6004802f
785.397160846,539,1,632cf80ce0f268f2
785.397160846,540,1,63fff80000000080
785.397160846,541,1,63fff80000000081
785.397160846,352,129,0000081201319c51
785.397160846,353,129,001e0000008007
785.397160846,979,0,0291
785.397160846,979,130,0291
785.402350794,4097,CarState,262300c0263e0000
785.402350794,4098,CarState,000000c800000fce
785.402350794,4099,CarState,002612
785.402350794,4096,CarState,03d303d603d003d1
785.407160117,37,0,000000002002004f
785.407160117,37,130,000000002002004f
785.407160117,36,0,0201020041fb80ed
785.407160117,36,130,0201020041fb80ed
785.407160117,740,128,cdffcd0084
785.407160117,550,1,6300000000000093
785.407160117,836,128,0000010000000050
785.407160117,551,1,63000000180604b6
785.407160117,740,2,c6000000b1
785.407160117,705,0,0004e503eabf0969
785.407160117,552,1,63f8648248b9
785.407160117,705,130,0004e503eabf0969
785.407160117,553,1,63fe64a244dc
785.407160117,170,0,2838283e2822281f
785.407160117,554,1,633e64c24841
785.407160117,170,130,2838283e2822281f
785.407160117,555,1,630000b24890
785.407160117,556,1,630000000097
785.407160117,557,1,630000000098
785.407160117,558,1,630000000099
785.407160117,559,1,63000000009a
785.407160117,452,0,05fa1c080000cbbb
785.407160117,452,130,05fa1c080000cbbb
785.407160117,560,1,637fff3d6700be
785.407160117,561,1,63001bf6000003b2
785.407160117,562,1,6300fe00fe00fe99
785.407160117,186,0,020100c1
785.407160117,186,130,020100c1
785.407160117,548,0,0000000000010008
785.407160117,548,130,0000000000010008
785.407160117,321,129,00000046
785.407160117,512,128,025f043983b5
785.407160117,610,0,0000000b74
785.407160117,610,130,0000000b74
785.41577444,4100,UbloxGnss,000001fb08511212
785.415991419,4097,CarState,262600c3262e0000
785.415991419,4098,CarState,000000c800000fce
785.415991419,4099,CarState,002612
785.415991419,4096,CarState,03d503d403cd03ce
785.417157565,180,0,00000000000dcc95
785.417157565,180,130,00000000000dcc95
785.417157565,37,0,000000002002004f
785.417157565,37,130,000000002002004f
785.417157565,36,0,0202020341fd80f3
785.417157565,36,130,0202020341fd80f3
785.417157565,740,128,cfffcd0086
785.417157565,608,0,08ffda0000ffacf6
785.417157565,608,130,08ffda0000ffacf6
785.417157565,170,0,2841283628172819
785.417157565,170,130,2841283628172819
785.417157565,513,0,01eb03d502c7
785.417157565,513,130,01eb03d502c7
785.417157565,552,0,01680097
785.417157565,552,130,01680097
785.417157565,832,1,b403ff0000000001
785.417157565,833,1,b403ff0000000002
785.417157565,834,1,b403ff0000000003
785.417157565,835,1,b403ff0000000004
785.417157565,836,1,b403ff0000000005
785.417157565,837,1,b403ff0000000006
785.417157565,867,1,b4fac706c5ffd07d
785.417157565,868,1,b4000e2800000059
785.417157565,869,1,b4fd90fff00000a0
785.417157565,880,1,b407ff0000000035
785.417157565,881,1,b407ff0000000036
785.417157565,882,1,b407ff0000000037
785.417157565,883,1,b407ff0000000038
785.417157565,884,1,b4004b07b8609e3b
785.417157565,885,1,b4009f07fe60679f
785.417157565,896,1,b40000000000003f
785.417157565,897,1,b400000000000040
785.422694075,4097,CarState,262800c226230000
785.422694075,4098,CarState,000000c800000f7f
785.422694075,4099,CarState,002612
785.422694075,4096,CarState,03d303d603cb03cb
785.427158919,547,0,000000000000002d
785.427158919,547,130,000000000000002d
785.427158919,740,128,d1ffe600a1
785.427158919,296,129,f40190830037
785.427158919,835,128,007863c0000000e9
785.427158919,643,128,0000000000008c
785.427158919,170,0,282b282c2822281a
785.427158919,170,130,282b282c2822281a
785.427158919,452,0,05fe1c080000cbbf
785.427158919,452,130,05fe1c080000cbbf
785.427158919,321,129,00000046
785.427158919,512,128,0260043a84be
785.427158919,466,0,e824017c00208004
785.427158919,466,130,e824017c00208004
785.427158919,576,1,2844c76008c52b08
785.427158919,577,1,2811c12716df3016
785.427158919,580,1,2004100100dd2f08
785.427158919,581,1,2001100100de6d16
785.427158919,584,1,2000010000000000
785.427158919,467,0,00a84181fc000042
785.427158919,467,130,00a84181fc000042
785.427158919,800,0,0000000005000030
785.427158919,800,130,0000000005000030
785.427158919,898,1,b47fd8375c4444b3
785.427158919,899,1,b47bd68660c0023b
785.427158919,1552,0,20802364c0016d60
785.427158919,1552,130,20802364c0016d60
785.433146575,4097,CarState,262700bc26150000
785.433146575,4098,CarState,000000c800000f7f
785.433146575,4099,CarState,002612
785.433146575,4096,CarState,03d003d003cb03ce
785.437164909,37,0,000000002002004f
785.437164909,37,130,000000002002004f
785.437164909,464,0,0bef10000034041b
785.437164909,464,130,0bef10000034041b
785.437164909,36,0,0202020041f480e7
785.437164909,36,130,0202020041f480e7
785.437164909,740,128,d3ffff00bc
785.437164909,740,2,ca000000b5
785.437164909,705,0,0004ec03e7bf096d
785.437164909,705,130,0004ec03e7bf096d
785.437164909,608,0,08ffdd0000ffbe0b
785.437164909,608,130,08ffdd0000ffbe0b
785.437164909,170,0,283d284a2827281a
785.437164909,170,130,283d284a2827281a
785.437164909,849,0,00000000
785.437164909,849,130,00000000
785.437164909,186,0,020300c3
785.437164909,186,130,020300c3
785.437164909,548,0,0000000000010008
785.437164909,548,130,0000000000010008
785.437164909,513,0,01ec03d50340
785.437164909,513,130,01ec03d50340
785.437164909,552,0,005f008d
785.437164909,552,130,005f008d
785.437164909,426,0,0000000000b1
785.437164909,426,130,0000000000b1
785.437164909,528,1,64fff80000000075
785.437164909,529,1,642eaa1060e7812f
785.437164909,921,0,1066002a00000000
785.442205221,4097,CarState,262c00c2263a0000
785.442205221,4098,CarState,000000c800000fce
785.442205221,4099,CarState,002612
785.442205221,4096,CarState,03d903d503cb03cf
785.4471611069999,542,1,64fff80000000083
785.4471611069999,180,0,00000000040dd4a1
785.4471611069999,543,1,64fff80000000084
785.4471611069999,180,130,00000000040dd4a1
785.4471611069999,37,0,000000003002005f
785.4471611069999,37,130,000000003002005f
785.4471611069999,547,0,000000000000002d
785.4471611069999,547,130,000000000000002d
785.4471611069999,544,1,64000000002000ae
785.4471611069999,36,0,0202020341ef80e5
785.4471611069999,545,1,640000000004089b
785.4471611069999,36,130,0202020341ef80e5
785.4471611069999,546,1,64fc6400000404f8
785.4471611069999,547,1,64fc000000040899
785.4471611069999,548,1,64fa000000040898
785.4471611069999,549,1,64fe00000004089d
785.4471611069999,740,128,d5000a00ca
785.4471611069999,170,0,284428492826281f
785.4471611069999,170,130,284428492826281f
785.4471611069999,321,129,00000046
785.4471611069999,512,128,0261043b8546
785.4471611069999,610,0,0000000b74
785.4471611069999,610,130,0000000b74
785.4471611069999,530,1,6411e4fe6802e1be
785.4471611069999,531,1,6428b20de0e771a0
785.4471611069999,532,1,644d6ef000e77185
785.4471611069999,533,1,644818ef20e7714a
785.4471611069999,534,1,64fff8000000007b
785.4471611069999,535,1,6420600e20e791ab
785.4471611069999,536,1,6413caff00032186
785.4471611069999,537,1,6411e4fe6002e1bd
785.4471611069999,538,1,6423aeff60049854
785.4471611069999,539,1,64fff80000000080
785.4471611069999,540,1,64fff80000000081
785.4471611069999,541,1,64fff80000000082
785.4471611069999,921,130,1066002a00000000
785.4521146999999,4097,CarState,263000c826410000
785.4521146999999,4098,CarState,0000012c00000fce
785.4521146999999,4099,CarState,002612
785.4521146999999,4096,CarState,03d903d703cd03cf
785.4571566789999,37,0,000000004002006f
785.4571566789999,37,130,000000004002006f
785.4571566789999,36,0,0202020341ed80e3
785.4571566789999,36,130,0202020341ed80e3
785.4571566789999,740,128,d7fffa00bb
785.4571566789999,296,129,f40190830037
785.4571566789999,835,128,007863c0000000e9
785.4571566789999,643,128,0000000000008c
785.4571566789999,550,1,6400000000000094
785.4571566789999,836,128,0000010000000050
785.4571566789999,551,1,64000000180404b5
